,ROI,Pval,FDR,COR
428,X11365.17,0.765583728925296,0.0231066761690006,NA
429,X11368.32,0.47690505085093,0.0743399656714247,NA
430,X11369.23,0.0216108015228266,0.359292673734415,NA
431,X11370.20,0.706469714158073,0.0304068792258323,NA
432,X11371.1,0.193604683487023,0.174409509026898,NA
433,X11372.2,0.26944841696349,0.141273783325215,NA
434,X11375.49,0.0889770270782175,0.259744315649822,NA
435,X11377.19,0.926068801006083,0.00671558327287596,NA
436,X11378.37,0.673529004659327,0.0353488144178498,NA
437,X11380.84,0.10127184879989,0.245664848317942,NA
438,X11381.56,0.164631874870071,0.192126351526893,NA
439,X11382.5,0.622941238209014,0.0441371309393396,NA
440,X11383.41,0.378198092998341,0.0983528066826522,NA
441,X11387.3,0.0152390921446852,0.361889861200211,NA
442,X11388.75,0.0188538783124595,0.360645924231242,NA
443,X11390.24,0.718633018428867,0.0271248171380113,NA
444,X11391.69,0.212635222047752,0.163231615651248,NA
445,X11395.5,0.198986412791089,0.170902231952529,NA
446,X11396.39,0.129362718995736,0.216365594812707,NA
447,X11401.181,0.776054079059002,0.0218834848915426,NA
448,X11402.17,0.0331150076055931,0.333994112142481,NA
449,X11405.150,0.799908881429495,0.0197783894179782,NA
450,X11406.82,0.304340042199945,0.125081733325225,NA
451,X11407.57,0.765478208423809,0.0231066761690006,NA
452,X11416.23,0.545239838903206,0.0591240863501003,NA
453,X11421.10,0.74349326355062,0.0251872660860501,NA
454,X11422.2,0.538037318098834,0.0599810934136424,NA
455,X11424.4,0.0413304905305391,0.323208204762332,NA
456,X11425.31,0.332086753368151,0.113324823875156,NA
457,X11428.31,0.239750313482099,0.154535107127798,NA
458,X11429.80,0.203401925682639,0.169686997356758,NA
459,X11430.49,0.365651809386542,0.103052278831479,NA
460,X11431.235,0.721078175176541,0.0271248171380113,NA
461,X11432.11,0.493219525265618,0.0697846973153423,NA
462,X11433.11,0.0426566883546355,0.321636586545307,NA
463,X11436.6,0.804084263058354,0.0197783894179782,NA
464,X11438.6,0.449637506002049,0.0799482579830708,NA
465,X11439.88,0.331366961993564,0.113384017178329,NA
466,X11440.58,0.0773218597217288,0.270533092315362,NA
467,X11441.11,0.379280607240155,0.0979022592007596,NA
468,X11442.1,0.725850502278518,0.0266465970969819,NA
469,X11444.49,0.68436452341029,0.0335052919634457,NA
470,X11448.34,0.541063770925335,0.05954685951187,NA
471,X11450.110,0.250876591393186,0.150094115057098,NA
472,X11454.87,0.697466341274493,0.0314691349102164,NA
473,X11456.2,0.78277129363987,0.0212267246164869,NA
474,X11457.53,0.924638174470878,0.00709657984242271,NA
475,X11458.30,0.940029406669537,0.00542782853665892,NA
476,X11459.81,0.403518522731691,0.0919379923898557,NA
477,X11462.8,0.570053891530807,0.0552397014793729,NA
478,X11464.9,0.0346118747211059,0.333994112142481,NA
479,X11465.4,0.00834460446554624,0.366709200275668,NA
480,X11468.15,0.249810852518858,0.15036980863079,NA
481,X11476.43,0.346514232998353,0.109084877191468,NA
482,X11480.1,0.456668200368891,0.0778905021875005,NA
483,X11481.25,0.258049583264373,0.147552833662877,NA
484,X11486.26,0.813485093590489,0.0189048189291089,NA
485,X11487.4,0.167162814519724,0.189354217119415,NA
486,X11490.42,0.734277204790395,0.0260539631271691,NA
487,X11493.169,0.397707248052037,0.0932904526526699,NA
488,X11494.4,0.977673222410961,0.00242679987798883,NA
489,X11510.31,0.370988693867131,0.100857796910521,NA
490,X11510.51,0.233701820644268,0.156124735214486,NA
491,X11513.92,0.0310375893002617,0.336876750923555,NA
492,X11514.196,0.254087091411758,0.149358081820932,NA
493,X11516.7,0.712141907415636,0.0285665724168745,NA
494,X11530.37,0.572734700446359,0.0547558675859762,NA
495,X11531.24,0.689184750973212,0.0329959306726859,NA
496,X11534.6,0.552906252208876,0.0584996602345134,NA
497,X11536.9,0.395247696050243,0.0939094459966408,NA
498,X11537.12,0.981939340724186,0.00207041344558958,NA
499,X11538.216,0.61010093527724,0.0467023975534818,NA
500,X11539.4,0.424405926701976,0.0875276724452301,NA
501,X11540.37,0.295483263456145,0.127494000221988,NA
