,ROI,Pval,FDR,COR
199,X10800.15,0.158560959360426,0.0244277699141979,0.57734459453149
200,X10801.11,0.120862030659853,0.0278230078185097,0.1757501326235
201,X10809.14,0.708582834331337,0.00672036918041498,0.202498416119319
202,X10814.7,0.734530938123752,0.00672036918041498,0.0602517852815744
203,X10815.2,0.606786427145709,0.00982853527673985,0.242777496333627
204,X10816.150,0.199866755496336,0.0120416265712433,0.149351818693783
205,X10817.26,0.962075848303393,0.00312463149506273,-0.134069534812512
206,X10818.36,0.254497001998668,0.0120416265712433,0.112124750787939
207,X10819.108,0.510978043912176,0.0102191073412113,0.00106949568438935
208,X10825.12,0.684630738522954,0.00745832032097214,0.21503964118398
209,X10827.67,0.413173652694611,0.0117578443934838,0.0373146738852893
210,X10830.5,0.0828704732281715,0.0441943146162601,0.569529471820069
211,X10832.24,0.117751610753166,0.0278230078185097,0.210058717231596
212,X10833.64,0.55688622754491,0.0102191073412113,-0.0480956531708334
213,X10835.25,0.135909393737508,0.0244277699141979,0.218147099897294
214,X10842.7,0.586826347305389,0.0102191073412113,0.258092944780525
215,X10847.1,0.249167221852099,0.0120416265712433,0.291622185600353
216,X10848.137,0.978043912175649,0.00220373743085553,-0.103030464342569
217,X10851.77,0.320453031312458,0.0117578443934838,0.0762592812291532
218,X10852.114,0.225849433710859,0.0120416265712433,0.156031321192089
219,X10854.15,0.177215189873418,0.0181747308694497,0.340899738418714
220,X10866.60,0.353097934710193,0.0117578443934838,0.180706937906084
221,X10870.32,0.636726546906188,0.00936858698006795,-0.0145572781907351
222,X10876.300,0.497005988023952,0.0103502938313353,0.287935131822725
223,X10880.38,0.36309127248501,0.0117578443934838,0.0526970721330847
224,X10882.12,0.81437125748503,0.00672036918041498,0.10407723952259
225,X10885.36,0.401065956029314,0.0117578443934838,0.176450608289062
226,X10889.2,0.100644301266385,0.0358454873982266,0.333685687629461
227,X10890.135,0.182544970019987,0.0140555724927035,0.180926163917643
228,X10892.8,0.768463073852295,0.00672036918041498,0.0420364736645347
229,X10894.25,0.418387741505663,0.0117578443934838,0.282290115320618
230,X10895.28,0.774451097804391,0.00672036918041498,0.10077792243284
231,X10900.272,0.0255536626916525,0.0773809462968291,0.359239632984007
232,X10903.50,0.730538922155689,0.00672036918041498,-0.105064039925715
233,X10907.116,0.0766496334147967,0.0441943146162601,0.23250394795002
234,X10908.2,0.884231536926148,0.00630185860678656,-0.204428361359179
235,X10910.6,0.467065868263473,0.0117578443934838,0.403107572738773
236,X10916.44,0.441117764471058,0.0117578443934838,0.0277567822896055
237,X10917.40,0.982035928143713,0.00200459243928163,-0.0938242404147061
238,X10924.258,0.0837591646300822,0.0441943146162601,0.616884288607967
239,X10933.107,0.413173652694611,0.0117578443934838,0.170782249806924
240,X10938.13,0.620758483033932,0.00936858698006795,-0.0112425845620081
241,X10939.16,0.552894211576846,0.0102191073412113,0.274192806857159
242,X10940.25,0.342438374417055,0.0117578443934838,0.264994525933915
243,X10945.11,0.323784143904064,0.0117578443934838,0.115147128763548
244,X10948.14,0.538922155688623,0.0102191073412113,0.0199209303477926
245,X10949.59,0.477045908183633,0.0117578443934838,0.404713532416359
246,X10953.14,0.668662674650699,0.00776793178192484,0.176953046944255
247,X10955.4,0.445109780439122,0.0117578443934838,0.312727237856109
248,X10956.82,0.405189620758483,0.0117578443934838,0.423278872008301
249,X10959.125,0.445109780439122,0.0117578443934838,0.364762508132226
250,X10961.15,0.225849433710859,0.0120416265712433,0.280160280635543
251,X10966.1,0.592814371257485,0.0102191073412113,-0.0285419745270462
252,X10967.12,0.968063872255489,0.00278054776406121,-0.302448141165307
253,X10970.3,0.0415524775942523,0.0441943146162601,0.306765486510319
254,X10974.20,0.483033932135729,0.0117578443934838,0.167430890543612
255,X10975.59,0.934131736526946,0.00426493679406194,0.0401908324357851
256,X10976.44,0.371752165223185,0.0117578443934838,0.287862441821667
257,X10977.55,0.620758483033932,0.00936858698006795,-0.053619402784201
258,X10978.39,0.106420795378805,0.033255326563641,0.529867933899274
259,X10980.11,0.183877415056629,0.0140555724927035,0.280341669943008
260,X10981.56,0.030812532405007,0.0705122300983784,0.303796249840024
261,X10990.21,0.920159680638723,0.00577664757989749,-0.230530817114498
262,X11067.13,0.493013972055888,0.0110403926625689,0.00360390450892668
263,X11071.1,0.322451698867422,0.0117578443934838,0.476610211614129
264,X11081.1,0.558882235528942,0.0102191073412113,0.148233712419943
265,X11083.23,0.0259240056292127,0.0773809462968291,0.317302600317292
266,X11089.7,0.850299401197605,0.00630185860678656,-0.173217864164192
267,X11094.104,0.620758483033932,0.00936858698006795,0.145960174530931
268,X11096.57,0.99001996007984,0.00149597516529349,-0.342634963441721
269,X11098.1,0.508982035928144,0.0102191073412113,0.199589979019267
270,X11101.18,0.139240506329114,0.0244277699141979,0.645524468742277
271,X11102.22,0.292471685542971,0.0117578443934838,0.0817048714613813
272,X11103.24,0.469061876247505,0.0117578443934838,0.467111732497128
273,X11104.13,0.355096602265157,0.0117578443934838,0.0575414970808772
274,X11105.171,0.471057884231537,0.0117578443934838,-0.0137037568445268
275,X11107.25,0.259826782145237,0.0120416265712433,0.319565655872761
276,X11109.56,0.343104596935376,0.0117578443934838,0.0519009804274528
277,X11110.4,0.588822355289421,0.0102191073412113,0.291103774932139
278,X11112.18,0.828343313373254,0.00672036918041498,0.151966647292098
279,X11116.16,0.906187624750499,0.0062630224559485,-0.162671419950367
280,X11117.2,0.299800133244504,0.0117578443934838,0.37717951391137
281,X11118.107,0.19053964023984,0.0120416265712433,0.279795405023492
282,X11120.49,0.215856095936043,0.0120416265712433,0.26417396371079
283,X11121.56,0.0323679727427598,0.0600025713322985,0.305578664898403
284,X11122.97,0.00371190360573164,0.117823964489372,0.729823645880618
285,X11126.102,0.682634730538922,0.00765730119698061,0.0763616966716139
286,X11128.29,0.333777481678881,0.0117578443934838,0.28243053419872
